CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Persona_Description
12691,27,6,1035.8,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12693,126,4,855.91,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12694,69,2,869.67,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12695,6,4,582.1,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12697,28,3,957.59,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12700,7,4,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12701,79,2,797.71,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12702,19,1,219.0,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12703,70,1,283.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12704,6,8,2340.84,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12705,14,9,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12707,291,1,603.42,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12708,29,10,2712.91,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12709,14,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12710,96,3,1149.02,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12712,28,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12713,0,1,848.55,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12714,8,5,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12715,105,1,343.36,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12716,3,2,1053.49,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12717,150,2,1030.98,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12718,70,1,238.25,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12719,4,2,644.95,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12720,2,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12721,31,6,2656.13,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12722,84,4,997.63,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12723,3,5,725.07,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12724,4,4,1031.41,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12725,327,1,427.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12726,27,7,2609.1,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12727,10,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12728,70,4,836.33,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12729,113,1,453.01,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12731,23,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12732,179,1,236.26,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12733,233,1,383.95,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12734,327,1,110.4,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12735,314,2,779.5699999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12736,327,1,234.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12738,327,1,155.35,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12739,77,2,1013.04,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12740,63,1,427.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12743,133,2,540.13,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12744,51,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12747,1,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12748,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12749,3,5,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12750,128,1,275.88,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12752,80,1,3691.769999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12753,22,6,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12754,235,3,3010.74,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12755,280,2,3691.769999999999,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12756,86,1,112.07999999999998,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12757,15,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12758,116,2,2791.59,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12759,51,3,1531.44,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12762,7,2,1898.52,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12763,137,2,494.08,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12764,316,1,1693.88,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12766,3,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12769,238,1,1143.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12770,210,1,1351.45,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12772,59,1,892.47,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12775,16,5,1386.04,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12778,19,6,822.23,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12779,37,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12781,63,2,826.74,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12782,4,5,2330.92,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12783,1,6,2225.91,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12784,8,2,532.8199999999999,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12785,327,1,311.95,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12787,9,3,463.66,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12789,64,1,91.85,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12790,191,1,324.92,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12791,327,1,192.6,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12792,256,1,400.54,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12793,327,2,545.48,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12794,52,2,860.41,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12795,18,1,430.48,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12797,327,1,254.03,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12798,9,3,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12802,186,1,427.58,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12808,36,3,483.65,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12809,177,1,489.31,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12811,260,3,514.85,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12812,44,1,229.64,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12814,101,1,125.92,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12815,147,2,1063.46,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12816,95,2,572.2,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12817,280,1,166.04,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12818,261,1,1542.08,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12820,2,4,942.34,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12821,213,1,92.72,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12822,70,2,948.88,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12823,74,5,1759.5,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12824,59,1,397.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12826,2,7,1474.72,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12827,5,3,430.15,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12828,2,6,1018.71,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12829,327,2,293.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12830,37,6,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12831,261,1,215.05,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12832,31,2,383.03,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12833,144,1,417.38,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12834,282,1,312.38,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12836,58,4,2610.36,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12837,172,1,134.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12838,33,2,671.95,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12839,2,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12840,143,4,2726.77,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12841,4,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12842,69,2,1118.99,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12843,65,8,1702.26,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12844,28,2,325.96000000000004,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12845,266,4,354.09,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12847,21,1,843.64,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12849,30,2,1010.29,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12851,96,1,131.81,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12852,294,1,311.55,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12853,134,6,1957.1,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12854,78,3,1316.25,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12855,327,1,38.1,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12856,7,6,2170.78,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12857,210,2,1106.4,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12863,51,1,521.2,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12864,137,1,147.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12865,25,2,1568.23,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12866,282,1,559.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12867,25,7,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12868,185,6,1607.0600000000002,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12871,83,2,380.64,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12872,326,2,599.97,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12873,281,1,374.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12875,142,2,343.2300000000001,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12876,57,2,2218.02,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12877,3,11,1535.77,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12878,235,2,854.99,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12879,44,3,573.22,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12881,275,1,298.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12882,8,2,1463.04,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12883,24,4,703.47,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12884,87,1,309.05,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12885,62,3,1175.22,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12886,67,2,1378.4,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12888,213,2,354.12,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12890,23,1,376.72,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12891,185,3,331.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12893,30,1,176.55,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12895,41,2,372.8,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12897,204,2,216.5,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12901,8,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12902,264,1,138.68,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12904,17,2,496.06,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12906,11,5,2919.81,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12908,175,2,750.0,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12909,39,5,2178.67,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12910,22,8,3075.04,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12912,2,5,1662.3,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12913,4,5,2483.63,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12915,148,2,363.65,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12916,138,4,2944.95,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12917,127,1,594.0,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12919,7,6,1335.19,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12920,16,1,162.78,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12921,8,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12922,160,1,405.38,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12923,63,1,172.82,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12924,87,4,933.7,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12925,4,2,694.05,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12928,34,5,2062.7000000000003,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12929,311,1,117.85,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12930,77,2,415.8,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12931,21,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12933,23,3,607.53,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12935,1,7,2160.7,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12936,16,4,1063.9,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12937,14,4,1504.27,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12938,25,1,114.14,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12939,63,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12940,54,2,899.69,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12942,130,3,675.6,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12944,35,2,604.51,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12945,287,1,462.95,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12947,143,6,1603.99,2,Khách hàng trung thành,Chưa có mô tả do lỗi kết nối AI.
12948,15,7,2064.95,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12949,30,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12950,1,3,1843.0,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12951,8,6,1064.07,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12952,5,4,1387.79,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12953,9,1,329.85,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
12955,0,11,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12956,305,1,108.07,1,Khách hàng cần chăm sóc,Chưa có mô tả do lỗi kết nối AI.
12957,9,8,3691.769999999999,3,Khách hàng VIP (Champions),Chưa có mô tả do lỗi kết nối AI.
12962,6,2,266.39,0,Khách hàng tiềm năng,Chưa có mô tả do lỗi kết nối AI.
